1729.72	45.4322
1727.96	6589.08
1726.2	6609.72
1724.44	6532.45
1722.67	6459.47
1720.91	6529.76
1719.15	6473.84
1717.38	6500.14
1715.62	6488.18
1713.85	6576.77
1712.09	6462.85
1710.32	6484.88
1708.55	6448.88
1706.79	6496.35
1705.02	6519.75
1703.25	6492.25
1701.48	6623.02
1699.71	6462.72
1697.94	6544
1696.17	6488.28
1694.4	6398.73
1692.63	6564.6
1690.85	6548.42
1689.08	6443.42
1687.31	6444.2
1685.53	6553.47
1683.76	6561.25
1681.98	6591.56
1680.21	6566.95
1678.43	6452.28
1676.65	6479.78
1674.87	6424.28
1673.1	6389.91
1671.32	6476.42
1669.54	6422.38
1667.76	6539.73
1665.98	6419.7
1664.2	6499.07
1662.41	6426.84
1660.63	6461.27
1658.85	6457.81
1657.07	6352.01
1655.28	6389.23
1653.5	6457.25
1651.71	6462.19
1649.93	6413.93
1648.14	6334.9
1646.35	6331.48
1644.57	6333.65
1642.78	6298.07
1640.99	6238.75
1639.2	6317.8
1637.41	6278.06
1635.62	6249.52
1633.83	6293.6
1632.04	6225.99
1630.25	6403.97
1628.46	6152.26
1626.66	6215.83
1624.87	6188.74
1623.08	6210.45
1621.28	6205.67
1619.49	6021.26
1617.69	6040.21
1615.89	6102.29
1614.1	6082.24
1612.3	5998.24
1610.5	6064.43
1608.7	6013.84
1606.9	6056.37
1605.1	5947.47
1603.3	6017.76
1601.5	5931.15
1599.7	5936.18
1597.9	5835.78
1596.09	5857.48
1594.29	5784.89
1592.49	5831.53
1590.68	5871.21
1588.88	5759.91
1587.07	5753.9
1585.27	5682.84
1583.46	5784.77
1581.65	5687.47
1579.84	5640
1578.03	5602.24
1576.22	5610.11
1574.41	5605.53
1572.6	5654.81
1570.79	5550.83
1568.98	5573.87
1567.17	5537.58
1565.36	5473.72
1563.54	5585
1561.73	5515.66
1559.92	5453.25
1558.1	5463.88
1556.28	5525.44
1554.47	5476.85
1552.65	5396.64
1550.83	5399.01
1549.02	5402.76
1547.2	5372.14
1545.38	5263.2
